** CONVERTED FROM M:\glab\tmp\demo_2010-07-30-15h06m47.edf using edfapi 3.0 Win32 Dec 19 2008 on Fri Jul 30 15:06:47 2010
** DATE: Fri Jul 30 14:28:14 2010
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v3.10 Jan  4 2007
** CAMERA: EyeLink CL Board=0.3 Sensor=BID
** SERIAL NUMBER: CL1-6CA02
** CAMERA_CONFIG: 6CA02140.scd
**

MSG	12641994 DISPLAY_COORDS 0 0 799 599
MSG	12642044 RECCFG CR 1000 2 1 R
MSG	12642044 GAZE_COORDS 0.00 0.00 799.00 599.00
MSG	12642044 THRESHOLDS R 68 211
MSG	12642044 ELCL_PROC CENTROID (3)
MSG	12642044 ELCL_PCR_PARAM 5 3.0
START	12642045 	RIGHT	SAMPLES	EVENTS
12642645	   .	   .	    0.0	...
12642646	   .	   .	    0.0	...
12642647	   .	   .	    0.0	...
12642648	   .	   .	    0.0	...
12642649	   .	   .	    0.0	...
12642650	   .	   .	    0.0	...
12642651	   .	   .	    0.0	...
12642652	   .	   .	    0.0	...
12642653	   .	   .	    0.0	...
12642654	   .	   .	    0.0	...
12642655	   .	   .	    0.0	...
12642656	   .	   .	    0.0	...
12642657	   .	   .	    0.0	...
12642658	   .	   .	    0.0	...
12642659	   .	   .	    0.0	...
12642660	   .	   .	    0.0	...
12642661	   .	   .	    0.0	...
12642662	   .	   .	    0.0	...
12642663	   .	   .	    0.0	...
12642664	   .	   .	    0.0	...
12642665	   .	   .	    0.0	...
12642666	   .	   .	    0.0	...
12642667	   .	   .	    0.0	...
12642668	   .	   .	    0.0	...
12642669	   .	   .	    0.0	...
12642670	   .	   .	    0.0	...
12642671	   .	   .	    0.0	...
12642672	   .	   .	    0.0	...
12642673	   .	   .	    0.0	...
12642674	   .	   .	    0.0	...
12642675	   .	   .	    0.0	...
12642676	   .	   .	    0.0	...
12642677	   .	   .	    0.0	...
12642678	   .	   .	    0.0	...
12642679	   .	   .	    0.0	...
12642680	   .	   .	    0.0	...
12642681	   .	   .	    0.0	...
12642682	   .	   .	    0.0	...
12642683	   .	   .	    0.0	...
12642684	   .	   .	    0.0	...
12642685	   .	   .	    0.0	...
12642686	   .	   .	    0.0	...
12642687	   .	   .	    0.0	...
12642688	   .	   .	    0.0	...
12642689	   .	   .	    0.0	...
12642690	   .	   .	    0.0	...
12642691	   .	   .	    0.0	...
12642692	   .	   .	    0.0	...
12642693	   .	   .	    0.0	...
12642694	   .	   .	    0.0	...
12642695	   .	   .	    0.0	...
12642696	   .	   .	    0.0	...
12642697	   .	   .	    0.0	...
12642698	   .	   .	    0.0	...
12642699	   .	   .	    0.0	...
12642700	  262.4	  298.4	 2842.0	...
12642701	  262.4	  298.4	 2842.0	...
12642702	  262.4	  298.4	 2842.0	...
12642703	  262.4	  298.4	 2842.0	...
12642704	  262.4	  298.4	 2842.0	...
12642705	   .	   .	    0.0	...
EBLINK R 12642484	12642705	222
12642706	  240.1	  316.1	 3076.0	...
12642707	  240.1	  316.1	 3076.0	...
12642708	  240.1	  316.1	 3076.0	...
12642709	  250.2	  301.5	 3036.0	...
12642710	  249.8	  287.3	 2996.0	...
12642711	  249.4	  286.4	 2992.0	...
12642712	  238.5	  285.7	 2988.0	...
12642713	  238.5	  285.7	 2988.0	...
12642714	  255.2	  261.2	 2909.0	...
12642715	  255.2	  261.2	 2909.0	...
12642716	  247.1	  271.7	 2935.0	...
12642717	  242.7	  292.3	 3024.0	...
12642718	  238.4	  302.8	 3088.0	...
12642719	  239.6	  298.9	 3081.0	...
12642720	  240.8	  295.1	 3073.0	...
12642721	  243.8	  289.8	 2998.0	...
12642722	  243.8	  289.8	 2998.0	...
12642723	  243.9	  297.4	 3043.0	...
12642724	  245.5	  299.8	 3041.0	...
12642725	  245.7	  302.3	 3040.0	...
12642726	  245.7	  302.3	 3040.0	...
12642727	  240.9	  302.6	 3044.0	...
12642728	  235.9	  302.8	 3049.0	...
12642729	  235.9	  302.8	 3049.0	...
12642730	  238.8	  302.5	 2997.0	...
12642731	  241.8	  302.2	 2945.0	...
12642732	  241.8	  302.2	 2945.0	...
12642733	  250.5	  303.3	 3011.0	...
12642734	  250.7	  304.7	 3050.0	...
12642735	  250.7	  304.7	 3050.0	...
12642736	  242.1	  311.5	 3044.0	...
12642737	  240.6	  315.6	 3038.0	...
12642738	  240.6	  315.6	 3038.0	...
12642739	  240.6	  315.6	 3038.0	...
12642740	  241.1	  305.1	 3008.0	...
12642741	  241.5	  294.6	 2978.0	...
12642742	  241.5	  294.6	 2978.0	...
12642743	  241.5	  294.6	 2978.0	...
12642744	  241.5	  294.6	 2978.0	...
SBLINK R 12642745
12642745	   .	   .	    0.0	...
12642746	   .	   .	    0.0	...
12642747	   .	   .	    0.0	...
12642748	   .	   .	    0.0	...
12642749	   .	   .	    0.0	...
12642750	   .	   .	    0.0	...
12642751	   .	   .	    0.0	...
12642752	   .	   .	    0.0	...
12642753	   .	   .	    0.0	...
12642754	   .	   .	    0.0	...
12642755	   .	   .	    0.0	...
12642756	   .	   .	    0.0	...
12642757	  240.8	  283.0	 2789.0	...
12642758	  240.8	  283.0	 2789.0	...
12642759	  240.8	  283.0	 2789.0	...
12642760	  240.8	  283.0	 2789.0	...
12642761	  248.5	  303.3	 2956.0	...
12642762	  248.5	  303.3	 2956.0	...
12642763	  248.5	  303.3	 2956.0	...
12642764	  245.2	  298.5	 2961.0	...
12642765	  241.9	  293.6	 2967.0	...
12642766	  241.9	  293.6	 2967.0	...
12642767	  241.9	  293.6	 2967.0	...
12642768	  241.9	  293.6	 2967.0	...
12642769	   .	   .	    0.0	...
12642770	   .	   .	    0.0	...
12642771	   .	   .	    0.0	...
12642772	   .	   .	    0.0	...
12642773	   .	   .	    0.0	...
12642774	   .	   .	    0.0	...
12642775	   .	   .	    0.0	...
12642776	   .	   .	    0.0	...
12642777	   .	   .	    0.0	...
12642778	   .	   .	    0.0	...
12642779	   .	   .	    0.0	...
12642780	   .	   .	    0.0	...
12642781	   .	   .	    0.0	...
12642782	   .	   .	    0.0	...
12642783	   .	   .	    0.0	...
12642784	   .	   .	    0.0	...
12642785	   .	   .	    0.0	...
12642786	   .	   .	    0.0	...
12642787	   .	   .	    0.0	...
12642788	   .	   .	    0.0	...
12642789	   .	   .	    0.0	...
12642790	   .	   .	    0.0	...
12642791	   .	   .	    0.0	...
12642792	   .	   .	    0.0	...
12642793	   .	   .	    0.0	...
12642794	   .	   .	    0.0	...
12642795	   .	   .	    0.0	...
12642796	   .	   .	    0.0	...
12642797	   .	   .	    0.0	...
12642798	   .	   .	    0.0	...
12642799	   .	   .	    0.0	...
12642800	   .	   .	    0.0	...
12642801	   .	   .	    0.0	...
12642802	  240.6	  300.0	 2920.0	...
12642803	  240.6	  300.0	 2920.0	...
12642804	  240.6	  300.0	 2920.0	...
12642805	  241.2	  294.5	 2896.0	...
12642806	  241.8	  289.0	 2872.0	...
12642807	  241.8	  289.0	 2872.0	...
12642808	  241.8	  289.0	 2872.0	...
12642809	   .	   .	    0.0	...
12642810	   .	   .	    0.0	...
12642811	   .	   .	    0.0	...
12642812	  255.2	  262.2	 2660.0	...
12642813	  255.2	  262.2	 2660.0	...
12642814	  255.2	  262.2	 2660.0	...
12642815	  254.2	  271.8	 2815.0	...
12642816	  253.3	  281.4	 2971.0	...
12642817	  253.3	  281.4	 2971.0	...
12642818	  253.3	  281.4	 2971.0	...
12642819	   .	   .	    0.0	...
12642820	   .	   .	    0.0	...
12642821	   .	   .	    0.0	...
12642822	   .	   .	    0.0	...
12642823	   .	   .	    0.0	...
12642824	   .	   .	    0.0	...
12642825	   .	   .	    0.0	...
12642826	   .	   .	    0.0	...
12642827	   .	   .	    0.0	...
12642828	   .	   .	    0.0	...
12642829	   .	   .	    0.0	...
12642830	   .	   .	    0.0	...
12642831	   .	   .	    0.0	...
12642832	   .	   .	    0.0	...
12642833	   .	   .	    0.0	...
12642834	   .	   .	    0.0	...
12642835	   .	   .	    0.0	...
12642836	   .	   .	    0.0	...
12642837	   .	   .	    0.0	...
12642838	   .	   .	    0.0	...
12642839	   .	   .	    0.0	...
12642840	   .	   .	    0.0	...
12642841	   .	   .	    0.0	...
12642842	   .	   .	    0.0	...
12642843	   .	   .	    0.0	...
12642844	   .	   .	    0.0	...
12642845	   .	   .	    0.0	...
12642846	   .	   .	    0.0	...
12642847	   .	   .	    0.0	...
12642848	   .	   .	    0.0	...
12642849	   .	   .	    0.0	...
12642850	   .	   .	    0.0	...
12642851	   .	   .	    0.0	...
12642852	   .	   .	    0.0	...
12642853	   .	   .	    0.0	...
12642854	   .	   .	    0.0	...
12642855	   .	   .	    0.0	...
12642856	   .	   .	    0.0	...
12642857	   .	   .	    0.0	...
12642858	   .	   .	    0.0	...
12642859	   .	   .	    0.0	...
12642860	   .	   .	    0.0	...
12642861	   .	   .	    0.0	...
12642862	   .	   .	    0.0	...
12642863	   .	   .	    0.0	...
12642864	   .	   .	    0.0	...
12642865	   .	   .	    0.0	...
12642866	   .	   .	    0.0	...
12642867	   .	   .	    0.0	...
12642868	   .	   .	    0.0	...
12642869	   .	   .	    0.0	...
12642870	   .	   .	    0.0	...
12642871	   .	   .	    0.0	...
12642872	   .	   .	    0.0	...
12642873	   .	   .	    0.0	...
12642874	   .	   .	    0.0	...
12642875	   .	   .	    0.0	...
12642876	   .	   .	    0.0	...
12642877	   .	   .	    0.0	...
12642878	   .	   .	    0.0	...
12642879	   .	   .	    0.0	...
12642880	   .	   .	    0.0	...
12642881	   .	   .	    0.0	...
12642882	   .	   .	    0.0	...
12642883	   .	   .	    0.0	...
12642884	   .	   .	    0.0	...
12642885	  258.3	  284.5	 2752.0	...
12642886	  258.3	  284.5	 2752.0	...
12642887	  258.3	  284.5	 2752.0	...
12642888	  255.0	  285.2	 2816.0	...
12642889	  251.7	  285.9	 2879.0	...
12642890	  251.7	  285.9	 2879.0	...
12642891	  251.7	  285.9	 2879.0	...
12642892	   .	   .	    0.0	...
12642893	   .	   .	    0.0	...
12642894	   .	   .	    0.0	...
12642895	   .	   .	    0.0	...
12642896	   .	   .	    0.0	...
12642897	   .	   .	    0.0	...
12642898	   .	   .	    0.0	...
12642899	   .	   .	    0.0	...
12642900	   .	   .	    0.0	...
12642901	   .	   .	    0.0	...
12642902	   .	   .	    0.0	...
12642903	   .	   .	    0.0	...
12642904	   .	   .	    0.0	...
12642905	   .	   .	    0.0	...
12642906	   .	   .	    0.0	...
12642907	   .	   .	    0.0	...
12642908	   .	   .	    0.0	...
12642909	   .	   .	    0.0	...
12642910	   .	   .	    0.0	...
12642911	   .	   .	    0.0	...
12642912	   .	   .	    0.0	...
12642913	   .	   .	    0.0	...
12642914	   .	   .	    0.0	...
12642915	   .	   .	    0.0	...
12642916	   .	   .	    0.0	...
12642917	  237.9	  319.7	 3043.0	...
12642918	  237.9	  319.7	 3043.0	...
12642919	  237.9	  319.7	 3043.0	...
12642920	  237.9	  319.7	 3043.0	...
12642921	  237.9	  319.7	 3043.0	...
12642922	   .	   .	    0.0	...
12642923	   .	   .	    0.0	...
12642924	   .	   .	    0.0	...
12642925	   .	   .	    0.0	...
12642926	   .	   .	    0.0	...
12642927	   .	   .	    0.0	...
EBLINK R 12642745	12642927	183
12642928	  246.5	  282.7	 2936.0	...
12642929	  246.5	  282.7	 2936.0	...
12642930	  246.5	  282.7	 2936.0	...
12642931	  246.5	  282.7	 2936.0	...
12642932	  246.5	  290.9	 2950.0	...
12642933	  244.7	  300.0	 2928.0	...
12642934	  247.9	  295.7	 2946.0	...
12642935	  247.9	  299.7	 2941.0	...
12642936	  247.5	  303.7	 2940.0	...
12642937	  247.2	  309.4	 2942.0	...
12642938	  246.5	  305.4	 2944.0	...
12642939	  241.8	  301.6	 2949.0	...
12642940	  241.8	  301.6	 2949.0	...
12642941	  246.8	  287.9	 2879.0	...
12642942	  250.7	  280.4	 2830.0	...
12642943	  250.7	  280.4	 2830.0	...
12642944	  247.3	  288.8	 2854.0	...
12642945	  244.9	  291.2	 2858.0	...
12642946	  244.9	  291.2	 2858.0	...
12642947	  244.9	  291.2	 2858.0	...
SBLINK R 12642948
12642948	   .	   .	    0.0	...
12642949	   .	   .	    0.0	...
12642950	   .	   .	    0.0	...
12642951	   .	   .	    0.0	...
12642952	   .	   .	    0.0	...
12642953	  248.5	  292.6	 2881.0	...
12642954	  248.5	  292.6	 2881.0	...
12642955	  248.5	  292.6	 2881.0	...
12642956	  248.5	  292.6	 2881.0	...
12642957	  248.5	  292.6	 2881.0	...
12642958	   .	   .	    0.0	...
12642959	   .	   .	    0.0	...
12642960	   .	   .	    0.0	...
12642961	   .	   .	    0.0	...
12642962	   .	   .	    0.0	...
12642963	   .	   .	    0.0	...
12642964	  265.8	  271.9	 2738.0	...
12642965	  265.8	  271.9	 2738.0	...
12642966	  265.8	  271.9	 2738.0	...
12642967	  265.8	  271.9	 2738.0	...
12642968	  250.1	  279.7	 2699.0	...
12642969	  250.1	  279.7	 2699.0	...
12642970	  250.1	  279.7	 2699.0	...
12642971	  241.1	  288.7	 2807.0	...
12642972	  241.1	  288.7	 2807.0	...
12642973	  241.1	  288.7	 2807.0	...
12642974	  236.1	  309.6	 2840.0	...
12642975	  236.1	  309.6	 2840.0	...
12642976	  236.1	  309.6	 2840.0	...
12642977	  249.3	  293.2	 2853.0	...
12642978	  249.3	  293.2	 2853.0	...
12642979	  249.3	  293.2	 2853.0	...
12642980	  249.3	  293.2	 2853.0	...
12642981	   .	   .	    0.0	...
12642982	   .	   .	    0.0	...
12642983	   .	   .	    0.0	...
12642984	   .	   .	    0.0	...
12642985	   .	   .	    0.0	...
12642986	   .	   .	    0.0	...
12642987	   .	   .	    0.0	...
12642988	   .	   .	    0.0	...
12642989	   .	   .	    0.0	...
12642990	   .	   .	    0.0	...
12642991	   .	   .	    0.0	...
12642992	   .	   .	    0.0	...
12642993	   .	   .	    0.0	...
12642994	  249.9	  268.0	 2679.0	...
12642995	  249.9	  268.0	 2679.0	...
12642996	  249.9	  268.0	 2679.0	...
12642997	  249.9	  268.0	 2679.0	...
12642998	  249.9	  268.0	 2679.0	...
12642999	   .	   .	    0.0	...
12643000	   .	   .	    0.0	...
12643001	   .	   .	    0.0	...
12643002	   .	   .	    0.0	...
12643003	   .	   .	    0.0	...
12643004	   .	   .	    0.0	...
12643005	   .	   .	    0.0	...
12643006	   .	   .	    0.0	...
12643007	   .	   .	    0.0	...
12643008	   .	   .	    0.0	...
12643009	   .	   .	    0.0	...
12643010	   .	   .	    0.0	...
12643011	   .	   .	    0.0	...
12643012	   .	   .	    0.0	...
12643013	   .	   .	    0.0	...
12643014	   .	   .	    0.0	...
12643015	   .	   .	    0.0	...
12643016	   .	   .	    0.0	...
12643017	   .	   .	    0.0	...
12643018	   .	   .	    0.0	...
12643019	   .	   .	    0.0	...
12643020	   .	   .	    0.0	...
12643021	   .	   .	    0.0	...
12643022	   .	   .	    0.0	...
12643023	   .	   .	    0.0	...
12643024	   .	   .	    0.0	...
12643025	   .	   .	    0.0	...
12643026	   .	   .	    0.0	...
12643027	   .	   .	    0.0	...
12643028	   .	   .	    0.0	...
12643029	   .	   .	    0.0	...
12643030	   .	   .	    0.0	...
12643031	   .	   .	    0.0	...
12643032	   .	   .	    0.0	...
12643033	   .	   .	    0.0	...
12643034	   .	   .	    0.0	...
12643035	   .	   .	    0.0	...
12643036	   .	   .	    0.0	...
12643037	   .	   .	    0.0	...
12643038	   .	   .	    0.0	...
12643039	   .	   .	    0.0	...
12643040	   .	   .	    0.0	...
12643041	   .	   .	    0.0	...
12643042	   .	   .	    0.0	...
12643043	   .	   .	    0.0	...
12643044	   .	   .	    0.0	...
12643045	   .	   .	    0.0	...
12643046	   .	   .	    0.0	...
12643047	   .	   .	    0.0	...
12643048	   .	   .	    0.0	...
12643049	   .	   .	    0.0	...
12643050	   .	   .	    0.0	...
12643051	   .	   .	    0.0	...
12643052	   .	   .	    0.0	...
12643053	   .	   .	    0.0	...
12643054	   .	   .	    0.0	...
12643055	   .	   .	    0.0	...
12643056	   .	   .	    0.0	...
12643057	   .	   .	    0.0	...
12643058	   .	   .	    0.0	...
12643059	   .	   .	    0.0	...
12643060	   .	   .	    0.0	...
12643061	   .	   .	    0.0	...
12643062	   .	   .	    0.0	...
12643063	   .	   .	    0.0	...
12643064	   .	   .	    0.0	...
12643065	   .	   .	    0.0	...
12643066	   .	   .	    0.0	...
12643067	   .	   .	    0.0	...
12643068	   .	   .	    0.0	...
12643069	   .	   .	    0.0	...
12643070	   .	   .	    0.0	...
12643071	  244.3	  292.6	 2740.0	...
12643072	  244.3	  292.6	 2740.0	...
12643073	  244.3	  292.6	 2740.0	...
12643074	  244.3	  292.6	 2740.0	...
12643075	  244.3	  292.6	 2740.0	...
12643076	   .	   .	    0.0	...
12643077	   .	   .	    0.0	...
12643078	   .	   .	    0.0	...
12643079	   .	   .	    0.0	...
12643080	   .	   .	    0.0	...
12643081	   .	   .	    0.0	...
12643082	   .	   .	    0.0	...
12643083	   .	   .	    0.0	...
12643084	   .	   .	    0.0	...
12643085	   .	   .	    0.0	...
12643086	   .	   .	    0.0	...
12643087	   .	   .	    0.0	...
12643088	   .	   .	    0.0	...
12643089	   .	   .	    0.0	...
12643090	   .	   .	    0.0	...
12643091	   .	   .	    0.0	...
12643092	   .	   .	    0.0	...
12643093	   .	   .	    0.0	...
12643094	   .	   .	    0.0	...
12643095	   .	   .	    0.0	...
12643096	   .	   .	    0.0	...
12643097	   .	   .	    0.0	...
12643098	   .	   .	    0.0	...
12643099	   .	   .	    0.0	...
12643100	   .	   .	    0.0	...
12643101	   .	   .	    0.0	...
12643102	   .	   .	    0.0	...
12643103	   .	   .	    0.0	...
12643104	   .	   .	    0.0	...
12643105	   .	   .	    0.0	...
12643106	   .	   .	    0.0	...
12643107	   .	   .	    0.0	...
12643108	   .	   .	    0.0	...
12643109	   .	   .	    0.0	...
12643110	   .	   .	    0.0	...
12643111	   .	   .	    0.0	...
12643112	   .	   .	    0.0	...
12643113	   .	   .	    0.0	...
12643114	   .	   .	    0.0	...
12643115	   .	   .	    0.0	...
12643116	   .	   .	    0.0	...
12643117	   .	   .	    0.0	...
12643118	   .	   .	    0.0	...
12643119	   .	   .	    0.0	...
12643120	   .	   .	    0.0	...
12643121	   .	   .	    0.0	...
12643122	   .	   .	    0.0	...
12643123	   .	   .	    0.0	...
12643124	   .	   .	    0.0	...
12643125	   .	   .	    0.0	...
12643126	   .	   .	    0.0	...
12643127	   .	   .	    0.0	...
12643128	   .	   .	    0.0	...
12643129	   .	   .	    0.0	...
12643130	   .	   .	    0.0	...
12643131	   .	   .	    0.0	...
12643132	   .	   .	    0.0	...
12643133	   .	   .	    0.0	...
12643134	   .	   .	    0.0	...
12643135	   .	   .	    0.0	...
12643136	   .	   .	    0.0	...
12643137	   .	   .	    0.0	...
12643138	   .	   .	    0.0	...
12643139	   .	   .	    0.0	...
12643140	   .	   .	    0.0	...
12643141	   .	   .	    0.0	...
12643142	   .	   .	    0.0	...
12643143	   .	   .	    0.0	...
12643144	   .	   .	    0.0	...
12643145	   .	   .	    0.0	...
12643146	   .	   .	    0.0	...
12643147	   .	   .	    0.0	...
12643148	   .	   .	    0.0	...
12643149	   .	   .	    0.0	...
12643150	   .	   .	    0.0	...
12643151	   .	   .	    0.0	...
12643152	   .	   .	    0.0	...
12643153	   .	   .	    0.0	...
12643154	   .	   .	    0.0	...
12643155	   .	   .	    0.0	...
12643156	   .	   .	    0.0	...
12643157	   .	   .	    0.0	...
12643158	   .	   .	    0.0	...
12643159	   .	   .	    0.0	...
12643160	   .	   .	    0.0	...
12643161	  245.5	  286.1	 2785.0	...
12643162	  245.5	  286.1	 2785.0	...
12643163	  245.5	  286.1	 2785.0	...
12643164	  245.5	  286.1	 2785.0	...
12643165	  245.5	  286.1	 2785.0	...
12643166	   .	   .	    0.0	...
12643167	   .	   .	    0.0	...
12643168	   .	   .	    0.0	...
12643169	   .	   .	    0.0	...
12643170	   .	   .	    0.0	...
12643171	   .	   .	    0.0	...
12643172	   .	   .	    0.0	...
12643173	   .	   .	    0.0	...
12643174	   .	   .	    0.0	...
12643175	   .	   .	    0.0	...
12643176	   .	   .	    0.0	...
12643177	   .	   .	    0.0	...
12643178	   .	   .	    0.0	...
12643179	   .	   .	    0.0	...
12643180	   .	   .	    0.0	...
12643181	   .	   .	    0.0	...
12643182	   .	   .	    0.0	...
12643183	   .	   .	    0.0	...
12643184	   .	   .	    0.0	...
12643185	   .	   .	    0.0	...
12643186	   .	   .	    0.0	...
12643187	   .	   .	    0.0	...
12643188	   .	   .	    0.0	...
12643189	   .	   .	    0.0	...
12643190	   .	   .	    0.0	...
12643191	   .	   .	    0.0	...
12643192	   .	   .	    0.0	...
12643193	   .	   .	    0.0	...
12643194	   .	   .	    0.0	...
12643195	   .	   .	    0.0	...
12643196	   .	   .	    0.0	...
12643197	   .	   .	    0.0	...
12643198	   .	   .	    0.0	...
12643199	   .	   .	    0.0	...
12643200	   .	   .	    0.0	...
12643201	   .	   .	    0.0	...
12643202	   .	   .	    0.0	...
12643203	   .	   .	    0.0	...
12643204	   .	   .	    0.0	...
12643205	   .	   .	    0.0	...
12643206	   .	   .	    0.0	...
12643207	   .	   .	    0.0	...
12643208	   .	   .	    0.0	...
12643209	   .	   .	    0.0	...
12643210	   .	   .	    0.0	...
12643211	   .	   .	    0.0	...
12643212	  239.1	  291.1	 2754.0	...
12643213	  239.1	  291.1	 2754.0	...
12643214	  239.1	  291.1	 2754.0	...
12643215	  239.1	  291.1	 2754.0	...
12643216	  239.1	  291.1	 2754.0	...
12643217	   .	   .	    0.0	...
12643218	   .	   .	    0.0	...
12643219	   .	   .	    0.0	...
12643220	   .	   .	    0.0	...
12643221	   .	   .	    0.0	...
12643222	   .	   .	    0.0	...
12643223	   .	   .	    0.0	...
12643224	   .	   .	    0.0	...
12643225	   .	   .	    0.0	...
12643226	   .	   .	    0.0	...
12643227	   .	   .	    0.0	...
12643228	   .	   .	    0.0	...
12643229	   .	   .	    0.0	...
12643230	   .	   .	    0.0	...
12643231	   .	   .	    0.0	...
12643232	   .	   .	    0.0	...
12643233	   .	   .	    0.0	...
12643234	   .	   .	    0.0	...
12643235	   .	   .	    0.0	...
12643236	   .	   .	    0.0	...
12643237	   .	   .	    0.0	...
12643238	  242.2	  290.6	 2751.0	...
12643239	  242.2	  290.6	 2751.0	...
12643240	  242.2	  290.6	 2751.0	...
12643241	  242.2	  290.6	 2751.0	...
12643242	  242.2	  290.6	 2751.0	...
12643243	   .	   .	    0.0	...
12643244	   .	   .	    0.0	...
12643245	   .	   .	    0.0	...
12643246	   .	   .	    0.0	...
12643247	   .	   .	    0.0	...
12643248	   .	   .	    0.0	...
12643249	   .	   .	    0.0	...
12643250	   .	   .	    0.0	...
12643251	   .	   .	    0.0	...
12643252	   .	   .	    0.0	...
12643253	   .	   .	    0.0	...
12643254	   .	   .	    0.0	...
12643255	   .	   .	    0.0	...
12643256	   .	   .	    0.0	...
12643257	   .	   .	    0.0	...
12643258	   .	   .	    0.0	...
12643259	   .	   .	    0.0	...
12643260	   .	   .	    0.0	...
12643261	   .	   .	    0.0	...
12643262	   .	   .	    0.0	...
12643263	   .	   .	    0.0	...
12643264	   .	   .	    0.0	...
12643265	   .	   .	    0.0	...
12643266	   .	   .	    0.0	...
12643267	   .	   .	    0.0	...
12643268	   .	   .	    0.0	...
12643269	   .	   .	    0.0	...
12643270	   .	   .	    0.0	...
12643271	   .	   .	    0.0	...
12643272	   .	   .	    0.0	...
12643273	   .	   .	    0.0	...
12643274	   .	   .	    0.0	...
12643275	   .	   .	    0.0	...
12643276	   .	   .	    0.0	...
12643277	   .	   .	    0.0	...
12643278	   .	   .	    0.0	...
12643279	   .	   .	    0.0	...
12643280	   .	   .	    0.0	...
12643281	   .	   .	    0.0	...
12643282	   .	   .	    0.0	...
12643283	   .	   .	    0.0	...
12643284	   .	   .	    0.0	...
12643285	   .	   .	    0.0	...
12643286	   .	   .	    0.0	...
12643287	   .	   .	    0.0	...
12643288	   .	   .	    0.0	...
12643289	   .	   .	    0.0	...
12643290	   .	   .	    0.0	...
12643291	   .	   .	    0.0	...
12643292	   .	   .	    0.0	...
12643293	   .	   .	    0.0	...
12643294	   .	   .	    0.0	...
12643295	   .	   .	    0.0	...
12643296	   .	   .	    0.0	...
12643297	   .	   .	    0.0	...
12643298	   .	   .	    0.0	...
12643299	   .	   .	    0.0	...
12643300	   .	   .	    0.0	...
12643301	   .	   .	    0.0	...
12643302	   .	   .	    0.0	...
12643303	   .	   .	    0.0	...
12643304	   .	   .	    0.0	...
12643305	   .	   .	    0.0	...
12643306	   .	   .	    0.0	...
12643307	   .	   .	    0.0	...
12643308	   .	   .	    0.0	...
12643309	   .	   .	    0.0	...
12643310	   .	   .	    0.0	...
12643311	   .	   .	    0.0	...
12643312	   .	   .	    0.0	...
12643313	   .	   .	    0.0	...
12643314	   .	   .	    0.0	...
12643315	   .	   .	    0.0	...
12643316	   .	   .	    0.0	...
12643317	   .	   .	    0.0	...
12643318	   .	   .	    0.0	...
12643319	  242.7	  283.7	 2737.0	...
12643320	  242.7	  283.7	 2737.0	...
12643321	  242.7	  283.7	 2737.0	...
12643322	  242.7	  283.7	 2737.0	...
12643323	  248.2	  279.8	 2702.0	...
12643324	  253.7	  275.9	 2666.0	...
12643325	  253.7	  275.9	 2666.0	...
12643326	  255.5	  276.1	 2657.0	...
12643327	  257.4	  276.3	 2647.0	...
12643328	  257.4	  276.3	 2647.0	...
12643329	  257.4	  276.3	 2647.0	...
12643330	   .	   .	    0.0	...
12643331	   .	   .	    0.0	...
12643332	   .	   .	    0.0	...
12643333	   .	   .	    0.0	...
12643334	   .	   .	    0.0	...
12643335	   .	   .	    0.0	...
12643336	   .	   .	    0.0	...
12643337	   .	   .	    0.0	...
12643338	   .	   .	    0.0	...
12643339	   .	   .	    0.0	...
12643340	   .	   .	    0.0	...
12643341	   .	   .	    0.0	...
12643342	   .	   .	    0.0	...
